employee_id,timestamp,age,sex,hire_date,department,job_level,base_salary,manager_id,absences_30d,absences_90d,lateness_30d,overtime_30d,perf_rating,engagement_score,one_on_one_90d,warnings_count,training_hours_90d,external_offer_flag,manager_change,promotion_flag,left_within_90d,resignation_date
66,2022-12-01,21,F,2021-05-06,Operations,3,13336,39,0,5,2,23,1,1.24,2,0,22,0,0,0,0,
66,2023-01-01,21,F,2021-05-06,Operations,3,13336,39,2,5,3,29,5,4.06,0,0,17,0,0,0,0,
66,2023-02-01,21,F,2021-05-06,Operations,3,13336,39,0,0,2,16,3,1.32,1,0,27,0,0,0,0,
66,2023-03-01,21,F,2021-05-06,Operations,3,13336,39,1,2,3,13,5,3.93,2,0,11,0,0,0,0,
66,2023-04-01,21,F,2021-05-06,Operations,3,13336,39,2,3,2,29,2,2.33,3,0,17,0,1,0,0,
66,2023-05-01,21,F,2021-05-06,Operations,3,13336,39,1,1,3,37,4,3.56,0,0,29,0,0,0,0,
66,2023-06-01,21,F,2021-05-06,Operations,3,13336,39,0,2,1,6,3,2.7,2,0,9,0,0,0,0,
66,2023-07-01,21,F,2021-05-06,Operations,3,13336,39,1,2,0,4,2,2.84,3,0,0,0,0,0,0,
66,2023-08-01,21,F,2021-05-06,Operations,3,13336,39,1,3,2,38,5,2.11,3,0,0,0,0,0,0,
66,2023-09-01,21,F,2021-05-06,Operations,3,13336,39,2,5,4,5,5,2.3,3,0,4,0,0,0,0,
66,2023-10-01,21,F,2021-05-06,Operations,3,13336,39,2,2,2,23,5,1.77,0,0,10,0,0,0,0,
66,2023-11-01,21,F,2021-05-06,Operations,3,13336,39,2,5,2,12,5,4.66,1,0,14,0,0,0,0,
66,2023-12-01,21,F,2021-05-06,Operations,3,13336,39,0,1,1,28,5,3.19,2,0,4,0,0,0,1,1706140800000000000
67,2022-01-01,46,M,2017-03-26,Sales,3,17269,39,0,8,2,30,2,3.14,3,0,22,0,0,0,0,
67,2022-02-01,46,M,2017-03-26,Sales,3,17269,39,0,2,1,16,1,1.61,3,0,4,0,0,0,0,
67,2022-03-01,46,M,2017-03-26,Sales,3,17269,39,0,5,0,17,3,3.81,3,0,1,0,0,0,0,
67,2022-04-01,46,M,2017-03-26,Sales,3,17269,39,0,3,0,12,4,1.4,0,0,26,0,0,0,0,
67,2022-05-01,46,M,2017-03-26,Sales,3,17269,39,1,2,2,4,1,2.97,2,0,26,0,0,0,0,
67,2022-06-01,46,M,2017-03-26,Sales,3,17269,39,0,2,7,34,2,3.02,0,0,12,0,0,0,0,
67,2022-07-01,46,M,2017-03-26,Sales,3,17269,39,2,1,1,9,1,2.16,1,0,18,0,0,0,0,
67,2022-08-01,46,M,2017-03-26,Sales,3,17269,39,1,1,0,14,1,4.28,3,0,6,0,0,0,0,
67,2022-09-01,46,M,2017-03-26,Sales,3,17269,39,0,4,6,28,4,3.55,1,0,6,0,0,0,0,
67,2022-10-01,46,M,2017-03-26,Sales,3,17269,39,0,6,1,26,5,1.28,0,0,6,0,0,0,0,
67,2022-11-01,46,M,2017-03-26,Sales,3,17269,39,6,2,2,20,4,2.24,0,0,29,0,0,0,0,
67,2022-12-01,46,M,2017-03-26,Sales,3,17269,39,0,2,1,6,5,4.45,0,0,16,0,0,0,0,
67,2023-01-01,46,M,2017-03-26,Sales,3,17269,39,0,3,0,27,3,2.93,0,0,10,0,0,0,0,
67,2023-02-01,46,M,2017-03-26,Sales,3,17269,39,1,0,5,35,4,1.44,2,0,1,0,0,0,0,
67,2023-03-01,46,M,2017-03-26,Sales,3,17269,39,2,3,2,1,2,3.05,2,0,24,0,0,0,0,
67,2023-04-01,46,M,2017-03-26,Sales,3,17269,39,1,3,2,38,3,3.39,1,0,13,0,0,0,0,
67,2023-05-01,46,M,2017-03-26,Sales,3,17269,39,1,2,0,27,3,1.45,2,0,2,0,0,0,0,
67,2023-06-01,46,M,2017-03-26,Sales,3,17269,39,1,5,3,20,1,2.62,0,0,20,0,0,0,0,
67,2023-07-01,46,M,2017-03-26,Sales,3,17269,39,0,1,0,27,3,3.1,0,0,15,0,0,0,0,
67,2023-08-01,46,M,2017-03-26,Sales,3,17269,39,1,4,2,14,3,3.25,3,0,22,0,0,0,0,
67,2023-09-01,46,M,2017-03-26,Sales,3,17269,39,1,1,2,17,1,2.5,1,0,3,0,0,1,0,
67,2023-10-01,46,M,2017-03-26,Sales,3,17269,39,0,3,1,22,1,4.79,1,0,25,0,0,0,0,
67,2023-11-01,46,M,2017-03-26,Sales,3,17269,39,0,4,2,25,4,1.49,3,0,11,0,0,0,0,
67,2023-12-01,46,M,2017-03-26,Sales,3,17269,39,0,4,0,18,2,4.35,3,0,25,0,0,0,0,
68,2022-01-01,21,M,2016-03-31,Finance,1,19206,132,1,5,0,34,2,1.78,2,0,6,0,0,0,0,
68,2022-02-01,21,M,2016-03-31,Finance,1,19206,132,1,3,4,1,4,3.04,1,0,29,0,0,0,0,
68,2022-03-01,21,M,2016-03-31,Finance,1,19206,132,0,4,2,22,2,1.69,0,0,14,0,0,0,0,
68,2022-04-01,21,M,2016-03-31,Finance,1,19206,132,1,2,3,37,4,1.54,2,0,22,0,0,0,0,
68,2022-05-01,21,M,2016-03-31,Finance,1,19206,132,3,2,3,28,5,2.46,0,0,25,0,0,0,0,
68,2022-06-01,21,M,2016-03-31,Finance,1,19206,132,1,0,1,12,3,3.86,3,0,19,0,0,0,0,
68,2022-07-01,21,M,2016-03-31,Finance,1,19206,132,2,5,2,32,5,3.09,3,0,0,0,0,0,0,
68,2022-08-01,21,M,2016-03-31,Finance,1,19206,132,0,1,3,16,5,3.75,1,0,2,0,0,0,0,
68,2022-09-01,21,M,2016-03-31,Finance,1,19206,132,0,0,4,24,1,2.6,3,0,10,0,0,0,0,
68,2022-10-01,21,M,2016-03-31,Finance,1,19206,132,1,2,2,16,3,2.5,2,0,25,0,0,0,0,
68,2022-11-01,21,M,2016-03-31,Finance,1,19206,132,0,6,4,5,1,4.86,2,0,20,0,0,0,0,
68,2022-12-01,21,M,2016-03-31,Finance,1,19206,132,1,1,5,7,3,2.27,1,0,3,0,0,0,0,
68,2023-01-01,21,M,2016-03-31,Finance,1,19206,132,1,5,2,27,4,1.28,2,0,6,0,0,0,0,
68,2023-02-01,21,M,2016-03-31,Finance,1,19206,132,1,2,3,33,1,1.71,2,0,14,1,0,0,0,
68,2023-03-01,21,M,2016-03-31,Finance,1,19206,132,2,2,1,32,5,4.95,0,0,13,0,0,0,0,
68,2023-04-01,21,M,2016-03-31,Finance,1,19206,132,1,3,1,22,2,1.07,0,0,13,0,0,0,0,
68,2023-05-01,21,M,2016-03-31,Finance,1,19206,132,0,3,2,13,4,1.75,1,0,2,0,0,0,0,
68,2023-06-01,21,M,2016-03-31,Finance,1,19206,132,1,3,2,6,1,2.0,2,0,22,0,0,0,0,
68,2023-07-01,21,M,2016-03-31,Finance,1,19206,132,1,1,0,20,5,4.81,3,0,4,0,0,0,0,
68,2023-08-01,21,M,2016-03-31,Finance,1,19206,132,2,5,2,0,3,4.3,2,0,13,0,0,0,0,
68,2023-09-01,21,M,2016-03-31,Finance,1,19206,132,1,5,2,36,5,3.81,3,0,16,0,0,1,0,
68,2023-10-01,21,M,2016-03-31,Finance,1,19206,132,0,2,0,37,3,1.92,0,0,9,0,0,0,0,
68,2023-11-01,21,M,2016-03-31,Finance,1,19206,132,1,3,1,15,2,4.24,1,0,26,0,0,0,0,
68,2023-12-01,21,M,2016-03-31,Finance,1,19206,132,1,4,2,24,5,2.29,0,0,10,0,0,0,0,
69,2022-01-01,54,F,2018-06-29,IT,2,5063,30,0,6,0,5,5,2.18,0,0,23,0,0,0,0,
69,2022-02-01,54,F,2018-06-29,IT,2,5063,30,2,3,1,39,2,1.83,3,0,2,0,0,1,0,
69,2022-03-01,54,F,2018-06-29,IT,2,5063,30,2,6,4,22,3,1.36,1,0,29,0,0,0,0,
69,2022-04-01,54,F,2018-06-29,IT,2,5063,30,0,5,2,20,5,3.86,3,0,11,0,0,0,0,
69,2022-05-01,54,F,2018-06-29,IT,2,5063,30,0,2,2,8,3,1.11,2,0,20,0,0,0,0,
69,2022-06-01,54,F,2018-06-29,IT,2,5063,30,2,4,4,34,4,1.58,0,0,18,0,0,0,0,
69,2022-07-01,54,F,2018-06-29,IT,2,5063,30,0,2,1,15,5,4.5,1,0,8,0,0,0,0,
69,2022-08-01,54,F,2018-06-29,IT,2,5063,30,1,3,2,13,1,4.48,0,0,3,0,0,0,0,
69,2022-09-01,54,F,2018-06-29,IT,2,5063,30,2,1,1,32,5,4.22,0,0,2,0,0,0,0,
69,2022-10-01,54,F,2018-06-29,IT,2,5063,30,1,2,3,33,3,4.52,1,0,18,0,0,0,0,
69,2022-11-01,54,F,2018-06-29,IT,2,5063,30,1,2,2,2,5,4.55,0,0,10,0,0,0,0,
69,2022-12-01,54,F,2018-06-29,IT,2,5063,30,0,2,2,33,4,4.78,1,0,28,0,0,0,0,
69,2023-01-01,54,F,2018-06-29,IT,2,5063,30,1,1,3,2,2,4.8,1,0,1,0,0,0,0,
69,2023-02-01,54,F,2018-06-29,IT,2,5063,30,0,5,0,33,1,3.58,0,0,23,0,0,0,0,
69,2023-03-01,54,F,2018-06-29,IT,2,5063,30,1,2,5,24,5,2.78,1,0,4,0,0,0,0,
69,2023-04-01,54,F,2018-06-29,IT,2,5063,30,0,3,1,12,1,2.72,3,0,21,0,0,0,0,
69,2023-05-01,54,F,2018-06-29,IT,2,5063,30,1,3,1,15,4,4.6,3,0,2,0,0,0,0,
69,2023-06-01,54,F,2018-06-29,IT,2,5063,30,0,4,3,6,2,2.43,2,0,13,0,0,1,0,
69,2023-07-01,54,F,2018-06-29,IT,2,5063,30,1,3,3,4,3,4.35,1,0,11,0,0,0,0,
69,2023-08-01,54,F,2018-06-29,IT,2,5063,30,1,1,1,37,4,1.62,1,0,24,0,0,0,0,
69,2023-09-01,54,F,2018-06-29,IT,2,5063,30,1,1,2,25,1,4.53,1,0,26,0,0,0,0,
69,2023-10-01,54,F,2018-06-29,IT,2,5063,30,0,1,0,35,4,3.16,2,0,22,0,0,0,0,
69,2023-11-01,54,F,2018-06-29,IT,2,5063,30,0,2,3,33,1,1.84,1,0,10,0,0,0,0,
69,2023-12-01,54,F,2018-06-29,IT,2,5063,30,1,5,1,10,1,3.51,1,0,22,0,0,0,0,
70,2022-01-01,37,M,2017-10-13,HR,4,13795,158,0,5,4,2,3,3.95,3,0,13,0,0,0,0,
70,2022-02-01,37,M,2017-10-13,HR,4,13795,158,1,0,0,20,1,2.59,0,0,0,0,0,0,0,
70,2022-03-01,37,M,2017-10-13,HR,4,13795,158,1,3,2,22,2,1.44,3,0,2,0,0,0,0,
70,2022-04-01,37,M,2017-10-13,HR,4,13795,158,2,5,1,11,2,2.9,0,0,3,0,0,0,0,
70,2022-05-01,37,M,2017-10-13,HR,4,13795,158,0,5,1,8,3,4.2,0,0,18,0,0,0,0,
70,2022-06-01,37,M,2017-10-13,HR,4,13795,158,0,1,3,28,5,3.23,1,0,16,0,0,0,0,
70,2022-07-01,37,M,2017-10-13,HR,4,13795,158,1,1,5,34,3,4.74,1,0,25,0,0,0,0,
70,2022-08-01,37,M,2017-10-13,HR,4,13795,158,1,3,2,17,4,3.75,3,0,23,0,0,0,0,
70,2022-09-01,37,M,2017-10-13,HR,4,13795,158,0,2,3,13,2,1.77,3,0,6,0,0,0,0,
70,2022-10-01,37,M,2017-10-13,HR,4,13795,158,0,3,4,14,3,2.86,3,0,24,0,0,0,0,
70,2022-11-01,37,M,2017-10-13,HR,4,13795,158,2,6,1,7,2,3.97,0,0,3,0,0,0,0,
70,2022-12-01,37,M,2017-10-13,HR,4,13795,158,0,6,1,21,5,3.55,3,0,15,0,0,0,0,
70,2023-01-01,37,M,2017-10-13,HR,4,13795,158,1,2,1,34,4,3.44,2,0,12,0,0,0,0,
70,2023-02-01,37,M,2017-10-13,HR,4,13795,158,1,6,2,8,3,2.01,2,0,5,0,0,0,0,
70,2023-03-01,37,M,2017-10-13,HR,4,13795,158,3,4,2,16,2,1.61,3,0,21,0,0,0,0,
70,2023-04-01,37,M,2017-10-13,HR,4,13795,158,0,2,3,36,1,3.76,2,0,21,0,0,0,0,
70,2023-05-01,37,M,2017-10-13,HR,4,13795,158,0,3,2,16,1,1.06,1,0,12,0,0,0,0,
70,2023-06-01,37,M,2017-10-13,HR,4,13795,158,1,2,1,10,5,2.21,2,0,8,0,0,0,0,
70,2023-07-01,37,M,2017-10-13,HR,4,13795,158,3,3,0,39,4,2.26,2,0,20,0,0,0,0,
70,2023-08-01,37,M,2017-10-13,HR,4,13795,158,2,5,2,27,5,1.73,3,0,10,0,0,0,0,
70,2023-09-01,37,M,2017-10-13,HR,4,13795,158,2,1,2,37,2,2.07,1,0,14,0,0,0,0,
70,2023-10-01,37,M,2017-10-13,HR,4,13795,158,1,4,5,12,5,3.66,2,0,6,0,0,0,0,
70,2023-11-01,37,M,2017-10-13,HR,4,13795,158,0,3,6,35,3,1.36,0,0,6,0,0,0,0,
70,2023-12-01,37,M,2017-10-13,HR,4,13795,158,0,3,1,39,5,2.69,2,0,27,0,0,0,0,
71,2022-01-01,33,F,2021-06-01,Operations,1,11567,278,0,4,0,36,4,3.39,0,0,7,0,0,0,0,
71,2022-02-01,33,F,2021-06-01,Operations,1,11567,278,4,3,2,35,1,2.53,0,0,18,0,0,0,0,
71,2022-03-01,33,F,2021-06-01,Operations,1,11567,278,0,1,2,29,2,1.1,3,0,21,0,0,0,0,
71,2022-04-01,33,F,2021-06-01,Operations,1,11567,278,2,1,5,25,1,1.07,2,1,21,0,0,0,0,
71,2022-05-01,33,F,2021-06-01,Operations,1,11567,278,3,1,1,9,5,4.02,0,0,0,0,0,0,0,
71,2022-06-01,33,F,2021-06-01,Operations,1,11567,278,1,3,2,26,3,3.66,0,0,0,0,0,0,0,
71,2022-07-01,33,F,2021-06-01,Operations,1,11567,278,1,2,1,18,5,1.92,3,0,5,0,0,0,0,
71,2022-08-01,33,F,2021-06-01,Operations,1,11567,278,2,4,4,19,5,3.63,2,0,24,0,0,0,0,
71,2022-09-01,33,F,2021-06-01,Operations,1,11567,278,0,4,0,34,1,2.89,2,0,10,0,0,0,0,
71,2022-10-01,33,F,2021-06-01,Operations,1,11567,278,1,3,1,36,4,4.03,2,0,21,0,0,0,0,
71,2022-11-01,33,F,2021-06-01,Operations,1,11567,278,1,4,2,11,5,1.67,1,0,27,0,0,0,0,
71,2022-12-01,33,F,2021-06-01,Operations,1,11567,278,2,2,3,31,3,2.84,2,0,21,0,0,0,0,
71,2023-01-01,33,F,2021-06-01,Operations,1,11567,278,1,3,2,14,1,1.32,3,0,24,0,0,0,0,
71,2023-02-01,33,F,2021-06-01,Operations,1,11567,278,0,1,2,4,4,2.08,0,0,3,0,0,0,0,
71,2023-03-01,33,F,2021-06-01,Operations,1,11567,278,2,7,5,3,2,3.72,1,0,17,0,0,0,0,
71,2023-04-01,33,F,2021-06-01,Operations,1,11567,278,0,3,3,4,2,3.11,1,0,20,0,0,0,0,
71,2023-05-01,33,F,2021-06-01,Operations,1,11567,278,0,4,1,8,4,1.17,1,0,26,0,0,0,0,
71,2023-06-01,33,F,2021-06-01,Operations,1,11567,278,0,6,0,23,1,4.37,1,0,26,0,0,0,0,
71,2023-07-01,33,F,2021-06-01,Operations,1,11567,278,1,1,3,24,1,1.2,2,0,5,0,0,0,0,
71,2023-08-01,33,F,2021-06-01,Operations,1,11567,278,0,0,0,11,1,2.63,1,0,23,0,0,0,0,
71,2023-09-01,33,F,2021-06-01,Operations,1,11567,278,1,2,0,14,2,4.11,2,0,8,0,0,0,0,
71,2023-10-01,33,F,2021-06-01,Operations,1,11567,278,3,2,2,19,5,4.13,1,1,26,0,0,0,0,
71,2023-11-01,33,F,2021-06-01,Operations,1,11567,278,1,3,5,12,1,1.16,1,0,16,0,0,0,0,
71,2023-12-01,33,F,2021-06-01,Operations,1,11567,278,2,3,2,5,5,4.2,0,0,7,0,0,0,0,
72,2022-01-01,39,M,2015-12-04,IT,2,11933,203,4,5,3,28,5,3.14,0,0,10,0,0,0,0,
72,2022-02-01,39,M,2015-12-04,IT,2,11933,203,2,5,3,28,1,2.68,1,0,18,0,0,0,0,
72,2022-03-01,39,M,2015-12-04,IT,2,11933,203,0,3,3,16,2,1.15,3,0,18,0,0,0,0,
72,2022-04-01,39,M,2015-12-04,IT,2,11933,203,1,1,7,6,3,3.95,1,0,19,0,0,0,0,
72,2022-05-01,39,M,2015-12-04,IT,2,11933,203,0,4,4,20,3,2.4,3,0,7,0,0,0,0,
72,2022-06-01,39,M,2015-12-04,IT,2,11933,203,0,3,2,3,2,4.21,0,0,2,0,0,0,0,
72,2022-07-01,39,M,2015-12-04,IT,2,11933,203,2,1,1,14,5,4.1,3,0,0,0,0,0,0,
72,2022-08-01,39,M,2015-12-04,IT,2,11933,203,2,7,1,39,4,2.54,3,0,16,0,0,0,0,
72,2022-09-01,39,M,2015-12-04,IT,2,11933,203,0,3,2,38,1,2.65,1,0,24,0,1,0,0,
72,2022-10-01,39,M,2015-12-04,IT,2,11933,203,2,3,0,23,3,4.08,2,0,26,0,0,0,0,
72,2022-11-01,39,M,2015-12-04,IT,2,11933,203,0,3,1,18,2,2.47,3,0,29,0,0,0,0,
72,2022-12-01,39,M,2015-12-04,IT,2,11933,203,1,1,1,12,5,3.44,1,0,9,0,0,0,0,
72,2023-01-01,39,M,2015-12-04,IT,2,11933,203,0,1,4,30,4,2.02,2,0,10,0,0,0,0,
72,2023-02-01,39,M,2015-12-04,IT,2,11933,203,1,1,5,28,1,3.58,2,0,24,0,0,0,0,
72,2023-03-01,39,M,2015-12-04,IT,2,11933,203,2,2,2,7,2,2.04,1,0,4,0,0,0,0,
72,2023-04-01,39,M,2015-12-04,IT,2,11933,203,1,2,0,35,3,4.21,2,0,10,0,0,0,0,
72,2023-05-01,39,M,2015-12-04,IT,2,11933,203,0,1,2,19,4,4.25,2,0,19,0,0,0,0,
72,2023-06-01,39,M,2015-12-04,IT,2,11933,203,1,3,1,35,2,4.84,3,0,13,0,0,0,0,
72,2023-07-01,39,M,2015-12-04,IT,2,11933,203,1,5,1,25,5,4.85,0,0,7,0,0,0,0,
72,2023-08-01,39,M,2015-12-04,IT,2,11933,203,0,1,2,29,3,4.56,2,0,6,0,0,0,0,
72,2023-09-01,39,M,2015-12-04,IT,2,11933,203,2,4,2,0,5,2.5,3,0,15,0,0,0,0,
72,2023-10-01,39,M,2015-12-04,IT,2,11933,203,0,6,2,6,3,5.0,0,0,2,0,0,0,0,
72,2023-11-01,39,M,2015-12-04,IT,2,11933,203,0,5,1,22,3,1.56,0,1,12,0,0,0,0,
72,2023-12-01,39,M,2015-12-04,IT,2,11933,203,1,2,4,18,5,3.43,3,0,0,0,0,0,0,
73,2022-01-01,37,M,2017-05-28,Operations,5,18619,66,1,7,3,38,3,2.17,1,0,27,0,0,0,0,
73,2022-02-01,37,M,2017-05-28,Operations,5,18619,66,1,5,2,1,2,1.54,1,0,27,0,0,0,0,
73,2022-03-01,37,M,2017-05-28,Operations,5,18619,66,3,5,0,35,1,4.56,2,0,18,0,0,0,0,
73,2022-04-01,37,M,2017-05-28,Operations,5,18619,66,2,2,2,8,2,3.95,3,0,8,0,0,0,0,
73,2022-05-01,37,M,2017-05-28,Operations,5,18619,66,0,3,2,38,5,4.13,2,0,4,0,0,0,0,
73,2022-06-01,37,M,2017-05-28,Operations,5,18619,66,1,3,2,25,2,2.32,0,0,5,0,0,0,0,
73,2022-07-01,37,M,2017-05-28,Operations,5,18619,66,0,3,2,33,3,3.87,0,0,6,0,0,0,0,
73,2022-08-01,37,M,2017-05-28,Operations,5,18619,66,2,4,0,36,1,4.81,3,0,5,0,0,0,0,
73,2022-09-01,37,M,2017-05-28,Operations,5,18619,66,0,2,4,33,5,2.22,2,1,16,0,0,0,0,
73,2022-10-01,37,M,2017-05-28,Operations,5,18619,66,3,3,3,36,3,3.69,1,0,6,0,0,0,0,
73,2022-11-01,37,M,2017-05-28,Operations,5,18619,66,0,1,3,12,1,1.26,1,0,28,0,0,0,0,
73,2022-12-01,37,M,2017-05-28,Operations,5,18619,66,1,2,3,28,5,4.12,0,0,4,0,0,0,0,
73,2023-01-01,37,M,2017-05-28,Operations,5,18619,66,0,3,2,19,1,2.97,1,0,17,0,0,0,0,
73,2023-02-01,37,M,2017-05-28,Operations,5,18619,66,0,1,1,29,4,2.27,2,0,10,0,0,0,0,
73,2023-03-01,37,M,2017-05-28,Operations,5,18619,66,2,4,1,25,5,4.41,2,0,24,0,0,0,0,
73,2023-04-01,37,M,2017-05-28,Operations,5,18619,66,0,2,0,28,3,4.94,3,0,28,0,0,0,0,
73,2023-05-01,37,M,2017-05-28,Operations,5,18619,66,1,1,3,30,2,2.7,3,1,6,0,0,0,0,
73,2023-06-01,37,M,2017-05-28,Operations,5,18619,66,1,0,1,21,2,2.75,2,0,24,0,0,0,0,
73,2023-07-01,37,M,2017-05-28,Operations,5,18619,66,2,1,3,4,4,1.45,3,0,1,0,1,0,0,
73,2023-08-01,37,M,2017-05-28,Operations,5,18619,66,3,5,2,15,4,2.59,3,0,7,0,0,0,0,
73,2023-09-01,37,M,2017-05-28,Operations,5,18619,66,1,4,3,19,5,2.71,2,0,5,0,0,0,0,
73,2023-10-01,37,M,2017-05-28,Operations,5,18619,66,1,1,2,35,5,1.81,1,0,29,0,0,0,0,
73,2023-11-01,37,M,2017-05-28,Operations,5,18619,66,3,6,4,25,2,3.75,0,0,10,0,0,0,0,
73,2023-12-01,37,M,2017-05-28,Operations,5,18619,66,1,6,1,6,2,4.25,3,0,16,0,0,0,0,
74,2022-01-01,29,F,2017-12-12,Operations,2,7919,108,1,3,4,17,2,3.51,0,0,25,0,0,0,0,
74,2022-02-01,29,F,2017-12-12,Operations,2,7919,108,2,3,3,22,3,2.25,2,0,28,0,0,0,0,
74,2022-03-01,29,F,2017-12-12,Operations,2,7919,108,1,4,4,15,5,3.57,2,0,24,0,0,0,0,
74,2022-04-01,29,F,2017-12-12,Operations,2,7919,108,1,5,1,9,4,1.38,3,0,17,0,0,0,0,
74,2022-05-01,29,F,2017-12-12,Operations,2,7919,108,2,3,1,32,4,4.92,2,0,4,0,0,0,0,
74,2022-06-01,29,F,2017-12-12,Operations,2,7919,108,3,5,2,31,2,1.27,2,0,17,0,0,0,0,
74,2022-07-01,29,F,2017-12-12,Operations,2,7919,108,0,3,3,39,3,2.56,0,0,24,0,0,0,0,
74,2022-08-01,29,F,2017-12-12,Operations,2,7919,108,2,4,3,25,1,2.02,0,0,20,0,0,1,0,
74,2022-09-01,29,F,2017-12-12,Operations,2,7919,108,4,5,6,26,5,3.12,0,0,10,0,0,0,0,
74,2022-10-01,29,F,2017-12-12,Operations,2,7919,108,1,4,1,31,2,2.31,2,1,17,0,0,0,0,
74,2022-11-01,29,F,2017-12-12,Operations,2,7919,108,3,1,4,17,3,3.59,2,0,11,0,0,0,0,
74,2022-12-01,29,F,2017-12-12,Operations,2,7919,108,0,2,0,24,5,1.41,1,0,28,0,0,0,0,
74,2023-01-01,29,F,2017-12-12,Operations,2,7919,108,0,4,2,18,2,4.69,3,0,1,0,0,0,0,
74,2023-02-01,29,F,2017-12-12,Operations,2,7919,108,1,4,0,37,4,4.57,3,0,19,0,0,0,0,
74,2023-03-01,29,F,2017-12-12,Operations,2,7919,108,1,4,3,31,2,4.63,2,0,6,0,0,0,0,
74,2023-04-01,29,F,2017-12-12,Operations,2,7919,108,0,3,1,12,5,4.57,1,0,11,0,0,0,0,
74,2023-05-01,29,F,2017-12-12,Operations,2,7919,108,0,7,1,12,2,2.17,3,0,23,0,0,0,0,
74,2023-06-01,29,F,2017-12-12,Operations,2,7919,108,2,5,1,7,3,1.14,3,0,4,0,0,0,0,
74,2023-07-01,29,F,2017-12-12,Operations,2,7919,108,1,2,2,30,5,3.62,2,0,9,0,0,0,0,
74,2023-08-01,29,F,2017-12-12,Operations,2,7919,108,0,4,1,18,1,1.59,0,0,19,0,0,0,0,
74,2023-09-01,29,F,2017-12-12,Operations,2,7919,108,2,2,2,27,3,1.35,2,0,1,0,0,0,0,
74,2023-10-01,29,F,2017-12-12,Operations,2,7919,108,2,4,2,37,4,2.58,2,0,1,0,0,0,0,
74,2023-11-01,29,F,2017-12-12,Operations,2,7919,108,0,4,3,4,4,1.71,0,0,28,0,0,0,0,
74,2023-12-01,29,F,2017-12-12,Operations,2,7919,108,1,3,2,15,3,4.66,0,0,22,0,0,0,0,
75,2022-01-01,44,M,2017-03-02,HR,1,14741,268,0,3,1,3,5,4.66,2,0,18,0,0,0,0,
75,2022-02-01,44,M,2017-03-02,HR,1,14741,268,1,1,2,0,4,2.4,3,0,21,0,0,0,0,
75,2022-03-01,44,M,2017-03-02,HR,1,14741,268,1,1,2,21,5,4.12,2,0,4,0,0,0,0,
75,2022-04-01,44,M,2017-03-02,HR,1,14741,268,1,3,1,8,1,2.27,1,0,7,0,0,0,0,
75,2022-05-01,44,M,2017-03-02,HR,1,14741,268,0,3,3,37,5,2.33,2,0,29,0,0,0,0,
75,2022-06-01,44,M,2017-03-02,HR,1,14741,268,0,3,2,16,1,2.85,3,0,22,0,0,0,0,
75,2022-07-01,44,M,2017-03-02,HR,1,14741,268,3,3,2,24,4,3.71,0,0,25,0,0,0,0,
75,2022-08-01,44,M,2017-03-02,HR,1,14741,268,3,6,0,7,1,2.77,3,0,18,0,0,0,0,
75,2022-09-01,44,M,2017-03-02,HR,1,14741,268,0,2,0,27,1,4.23,2,0,23,0,0,0,0,
75,2022-10-01,44,M,2017-03-02,HR,1,14741,268,1,6,2,2,1,1.61,2,0,17,0,0,0,0,
75,2022-11-01,44,M,2017-03-02,HR,1,14741,268,0,4,3,30,2,2.99,1,0,0,0,0,0,0,
75,2022-12-01,44,M,2017-03-02,HR,1,14741,268,2,3,1,28,1,3.26,3,0,16,0,0,0,0,
75,2023-01-01,44,M,2017-03-02,HR,1,14741,268,1,3,1,22,2,4.92,1,0,3,0,0,0,0,
75,2023-02-01,44,M,2017-03-02,HR,1,14741,268,2,0,2,38,3,4.06,1,0,3,0,0,0,0,
75,2023-03-01,44,M,2017-03-02,HR,1,14741,268,0,3,3,33,1,3.7,0,0,29,0,0,0,0,
75,2023-04-01,44,M,2017-03-02,HR,1,14741,268,1,1,1,18,2,4.9,3,0,29,0,0,0,0,
75,2023-05-01,44,M,2017-03-02,HR,1,14741,268,0,3,1,10,1,4.97,2,0,4,0,0,0,0,
75,2023-06-01,44,M,2017-03-02,HR,1,14741,268,1,1,2,23,3,2.69,0,0,22,0,0,0,0,
75,2023-07-01,44,M,2017-03-02,HR,1,14741,268,1,3,1,0,2,4.04,1,0,18,0,0,0,0,
75,2023-08-01,44,M,2017-03-02,HR,1,14741,268,1,3,1,7,5,3.12,1,0,9,0,0,0,0,
75,2023-09-01,44,M,2017-03-02,HR,1,14741,268,0,6,1,10,5,1.77,1,0,29,0,0,0,0,
75,2023-10-01,44,M,2017-03-02,HR,1,14741,268,1,5,0,19,2,4.83,1,0,4,0,0,0,0,
75,2023-11-01,44,M,2017-03-02,HR,1,14741,268,2,4,3,14,3,2.47,0,0,26,0,0,0,0,
75,2023-12-01,44,M,2017-03-02,HR,1,14741,268,0,0,5,28,4,3.58,2,0,24,0,0,0,0,
76,2022-01-01,21,M,2021-03-14,Marketing,3,11798,222,0,3,4,27,2,1.32,0,0,1,0,0,0,0,
76,2022-02-01,21,M,2021-03-14,Marketing,3,11798,222,1,4,0,19,4,4.67,1,0,5,0,1,0,0,
76,2022-03-01,21,M,2021-03-14,Marketing,3,11798,222,0,3,0,37,1,2.35,3,0,18,0,0,0,0,
